"Cuntrycd","Stkcd","Stknme","Conme","Conme_en","Indcd","Indnme","Nindcd","Nindnme","Nnindcd","Nnindnme","Estbdt","Listdt","Favaldt","Curtrd","Ipoprm","Ipoprc","Ipocur","Nshripo","Parvcur","Ipodt","Parval","Sctcd","Statco","Crcd","Statdt","Commnt","Markettype","PROVINCE","PROVINCECODE","CITY","CITYCODE","OWNERSHIPTYPE","OWNERSHIPTYPECODE"
"10","600512","腾达建设","腾达建设集团股份有限公司","Tengda Construction Group Co., Ltd.","0003","房地产","E01","土木工程建筑业","E48","土木工程建筑业","1995-08-21","2002-12-26","2002-12-26","CNY","4.0000","5.0000","CNY","60000","CNY","2002-12-11","1.000","1","A","","2021-08-27","","1","浙江省","330000","台州市","331000","私营企业","P0306"
"10","600513","联环药业","江苏联环药业股份有限公司","Jiangsu Lianhuan Pharmaceutical Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","2000-02-22","2003-03-19","2003-03-19","CNY","6.8800","7.8800","CNY","20000","CNY","2003-03-04","1.000","1","A","","2021-08-27","","1","江苏省","320000","扬州市","321000","国营或国有控股","P0301"
"10","600515","*ST 基础","海航基础设施投资集团股份有限公司","HNA Infrastructure Investment Group Co., LTD","0003","房地产","J","房地产业","K70","房地产业","1993-05-12","2002-08-06","2002-08-06","CNY","3.6000","4.6000","CNY","50000","CNY","2002-07-24","1.000","1","A","","2021-12-22","","1","海南省","460000","海口市","460100","国营或国有控股","P0301"
"10","600516","方大炭素","方大炭素新材料科技股份有限公司","Fangda Carbon New Material Technology Co., Ltd.","0005","工业","C61","非金属矿物制品业","C30","非金属矿物制品业","1999-01-18","2002-08-30","2002-08-30","CNY","5.0600","6.0600","CNY","80000","CNY","2002-08-15","1.000","1","A","","2021-08-27","","1","甘肃省","620000","兰州市","620100","私营企业","P0306"
"10","600517","国网英大","国网英大股份有限公司","Shanghai Zhixin Electric Co., Ltd.","0001","金融","I99","其他金融业","J69","其他金融业","2000-09-27","2003-10-10","2003-10-10","CNY","5.3000","6.3000","CNY","25000","CNY","2003-09-18","1.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","600518","*ST 康美","康美药业股份有限公司","Kangmei Pharmaceutical Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","1997-06-18","2001-03-19","2001-03-19","CNY","11.5700","12.5700","CNY","18000","CNY","2001-02-26","1.000","1","A","","2021-12-15","","1","广东省","440000","揭阳市","445200","私营企业","P0306"
"10","600519","贵州茅台","贵州茅台酒股份有限公司","Kweichow Moutai Co., Ltd.","0005","工业","C05","饮料制造业","C15","酒、饮料和精制茶制造业","1999-11-20","2001-08-27","2001-08-27","CNY","30.3900","31.3900","CNY","71500","CNY","2001-07-31","1.000","1","A","","2021-08-27","","1","贵州省","520000","遵义市","520300","国营或国有控股","P0301"
"10","600520","文一科技","文一三佳科技股份有限公司","Wenyi Trinity Technology Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","2000-04-28","2002-01-08","2002-01-08","CNY","5.8000","6.8000","CNY","25000","CNY","2001-12-19","1.000","1","A","","2021-08-27","","1","安徽省","340000","铜陵市","340700","国营或国有控股","P0301"
"10","600521","华海药业","浙江华海药业股份有限公司","Zhejiang Huahai Pharmaceutical Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","2001-02-28","2003-03-04","2003-03-04","CNY","14.5500","15.5500","CNY","35000","CNY","2003-02-17","1.000","1","A","","2021-08-27","","1","浙江省","330000","台州市","331000","私营企业","P0306"
"10","600522","中天科技","江苏中天科技股份有限公司","Jiangsu Zhongtian Technology Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1999-02-09","2002-10-24","2002-10-24","CNY","4.4000","5.4000","CNY","70000","CNY","2002-10-10","1.000","1","A","","2021-08-27","","1","江苏省","320000","南通市","320600","私营企业","P0306"
"10","600523","贵航股份","贵州贵航汽车零部件股份有限公司","Guizhou Guihang Automotive Components Co., Ltd.","0005","工业","C75","交通运输设备制造业","C36","汽车制造业","1999-12-29","2001-12-27","2001-12-27","CNY","3.9300","4.9300","CNY","70000","CNY","2001-12-12","1.000","1","A","","2021-08-27","","1","贵州省","520000","贵阳市","520100","国营或国有控股","P0301"
"10","600525","长园集团","长园科技集团股份有限公司","ChangYuan Technology Group Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","1986-06-27","2002-12-02","2002-12-02","CNY","6.6000","7.6000","CNY","25000","CNY","2002-11-18","1.000","1","A","","2021-08-27","","1","广东省","440000","深圳市","440300","私营企业","P0306"
"10","600526","菲达环保","浙江菲达环保科技股份有限公司","Zhejiang Feida Environmental Science & Technology Co., Ltd.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","2000-04-30","2002-07-22","2002-07-22","CNY","6.2000","7.2000","CNY","40000","CNY","2002-07-08","1.000","1","A","","2021-08-27","","1","浙江省","330000","绍兴市","330600","国营或国有控股","P0301"
"10","600527","江南高纤","江苏江南高纤股份有限公司","Jiangsu Jiangnan High Polymer Fiber Co., Ltd.","0005","工业","C47","化学纤维制造业","C28","化学纤维制造业","1996-11-25","2003-11-27","2003-11-27","CNY","4.5200","5.5200","CNY","30000","CNY","2003-11-12","1.000","1","A","","2021-08-27","","1","江苏省","320000","苏州市","320500","私营企业","P0306"
"10","600528","中铁工业","中铁高新工业股份有限公司","China Railway Hi-Tech Industry Corporation Limited","0005","工业","C73","专用设备制造业","C35","专用设备制造业","1999-09-24","2001-05-28","2001-05-28","CNY","8.5000","9.5000","CNY","110000","CNY","2001-05-08","1.000","1","A","","2021-08-27","","1","北京市","110000","北京市","110000","国营或国有控股","P0301"
"10","600529","山东药玻","山东省药用玻璃股份有限公司","Shandong Pharmaceutical Glass Co., Ltd.","0005","工业","C61","非金属矿物制品业","C30","非金属矿物制品业","1993-11-08","2002-06-03","2002-06-03","CNY","11.1800","12.1800","CNY","32000","CNY","2002-05-17","1.000","1","A","","2021-08-27","","1","山东省","370000","淄博市","370300","国营或国有控股","P0301"
"10","600530","交大昂立","上海交大昂立股份有限公司","Shanghai Jiaoda Onlly Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","1997-12-24","2001-07-02","2001-07-02","CNY","12.7700","13.7700","CNY","50000","CNY","2001-06-18","1.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600531","豫光金铅","河南豫光金铅股份有限公司","Henan Yuguang Gold and Lead Co., Ltd.","0005","工业","C67","有色金属冶炼及压延加工业","C32","有色金属冶炼及压延加工业","2000-01-06","2002-07-30","2002-07-30","CNY","6.3400","7.3400","CNY","45000","CNY","2002-07-15","1.000","1","A","","2021-08-27","","1","河南省","410000","济源市","419001","国营或国有控股","P0301"
"10","600532","未来股份","上海智汇未来医疗服务股份有限公司","Shanghai Topcare Medical Services Co., Ltd.","0006","商业","H","批发和零售贸易","F51","批发业","1999-12-30","2002-10-31","2002-10-31","CNY","5.2600","6.2600","CNY","40000","CNY","2002-10-16","1.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600533","栖霞建设","南京栖霞建设股份有限公司","Nanjing Chixia Development Co., Ltd.","0003","房地产","J","房地产业","K70","房地产业","1999-12-23","2002-03-28","2002-03-28","CNY","7.3000","8.3000","CNY","40000","CNY","2002-03-14","1.000","1","A","","2021-08-27","","1","江苏省","320000","南京市","320100","国营或国有控股","P0301"
"10","600535","天士力","天士力医药集团股份有限公司","Tasly Pharmaceutical Group Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","1998-04-30","2002-08-23","2002-08-23","CNY","13.7000","14.7000","CNY","50000","CNY","2002-08-08","1.000","1","A","","2021-08-27","","1","天津市","120000","天津市","120000","私营企业","P0306"
"10","600536","中国软件","中国软件与技术服务股份有限公司","China National Software & Service Company Limited","0002","公用事业","G87","计算机应用服务业","I65","软件和信息技术服务业","2000-08-28","2002-05-17","2002-05-17","CNY","10.1000","11.1000","CNY","30000","CNY","2002-04-24","1.000","1","A","","2021-08-27","","1","北京市","110000","北京市","110000","国营或国有控股","P0301"
"10","600537","亿晶光电","亿晶光电科技股份有限公司","EGing Photovoltaic Technology Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","2000-11-08","2003-01-23","2003-01-23","CNY","5.0000","6.0000","CNY","50000","CNY","2003-01-08","1.000","1","A","","2021-08-27","","1","浙江省","330000","宁波市","330200","私营企业","P0306"
"10","600538","国发股份","北海国发川山生物股份有限公司","Beihai Gofar Chuanshan Biological Co.,Ltd.","0006","商业","H","批发和零售贸易","F51","批发业","1993-01-22","2003-01-14","2003-01-14","CNY","5.6900","6.6900","CNY","45000","CNY","2002-12-27","1.000","1","A","","2021-08-27","","1","广西壮族自治区","450000","北海市","450500","私营企业","P0306"
"10","600539","狮头股份","太原狮头水泥股份有限公司","Taiyuan Lionhead Cement Co., Ltd.","0002","公用事业","K99","其他社会服务业","L72","商务服务业","1999-02-28","2001-08-24","2001-08-24","CNY","5.9800","6.9800","CNY","88000","CNY","2001-08-01","1.000","1","A","","2021-08-27","","1","山西省","140000","太原市","140100","国营或国有控股","P0301"
"10","600540","新赛股份","新疆赛里木现代农业股份有限公司","Xinjiang Sayram Modern Agriculture Co., Ltd.","0004","综合","A01","农业","A01","农业","1999-12-22","2004-01-07","2004-01-07","CNY","5.6700","6.6700","CNY","50000","CNY","2003-12-19","1.000","1","A","","2021-08-27","","1","新疆维吾尔自治区","650000","博乐市","652701","国营或国有控股","P0301"
"10","600543","莫高股份","甘肃莫高实业发展股份有限公司","Gansu Mogao Industrial Development Co., Ltd.","0005","工业","C05","饮料制造业","C15","酒、饮料和精制茶制造业","1995-12-29","2004-03-24","2004-03-24","CNY","4.6800","5.6800","CNY","56000","CNY","2004-03-09","1.000","1","A","","2021-08-27","","1","甘肃省","620000","兰州市","620100","国营或国有控股","P0301"
"10","600545","卓郎智能","卓郎智能技术股份有限公司","Saurer Intelligent Technology Co. Ltd.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","1993-02-25","2003-12-03","2003-12-03","CNY","4.9600","5.9600","CNY","60000","CNY","2003-11-18","1.000","1","A","","2021-08-27","","1","新疆维吾尔自治区","650000","乌鲁木齐市","650100","国营或国有控股","P0301"
"10","600546","山煤国际","山煤国际能源集团股份有限公司","Shanxi Coal International Energy Group Co., Ltd.","0006","商业","H","批发和零售贸易","F51","批发业","2000-11-20","2003-07-31","2003-07-31","CNY","9.5100","10.5100","CNY","40000","CNY","2003-07-16","1.000","1","A","","2021-08-27","","1","山西省","140000","太原市","140100","国营或国有控股","P0301"
"10","600547","山东黄金","山东黄金矿业股份有限公司","Shandong Gold Mining Co., Ltd.","0005","工业","B07","有色金属矿采选业","B09","有色金属矿采选业","2000-01-31","2003-08-28","2003-08-28","CNY","3.7800","4.7800","CNY","60000","CNY","2003-08-13","1.000","1","A","","2021-08-27","01787","1","山东省","370000","济南市","370100","国营或国有控股","P0301"
"10","600548","深高速","深圳高速公路集团股份有限公司","Shenzhen Expressway Corporation Limited","0002","公用事业","F03","公路运输业","G54","道路运输业","1996-12-30","2001-12-25","2001-12-25","CNY","2.6600","3.6600","CNY","165000","CNY","2001-12-06","1.000","1","A","","2021-08-27","00548","1","广东省","440000","深圳市","440300","国营或国有控股","P0301"
"10","600549","厦门钨业","厦门钨业股份有限公司","Xiamen Tungsten Co., Ltd.","0005","工业","C67","有色金属冶炼及压延加工业","C32","有色金属冶炼及压延加工业","1997-12-30","2002-11-07","2002-11-07","CNY","10.6000","11.6000","CNY","30000","CNY","2002-10-24","1.000","1","A","","2021-08-27","","1","福建省","350000","厦门市","350200","国营或国有控股","P0301"
"10","600550","保变电气","保定天威保变电气股份有限公司","Baoding Tianwei Baobian Electric Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1999-09-28","2001-02-28","2001-02-28","CNY","8.1000","9.1000","CNY","60000","CNY","2001-01-12","1.000","1","A","","2021-08-27","","1","河北省","130000","保定市","130600","国营或国有控股","P0301"
"10","600551","时代出版","时代出版传媒股份有限公司","Time Publishing Media Co., Ltd.","0002","公用事业","L01","出版业","R85","新闻和出版业","1999-12-12","2002-09-05","2002-09-05","CNY","3.0000","4.0000","CNY","25000","CNY","2002-08-21","1.000","1","A","","2021-08-27","","1","安徽省","340000","合肥市","340100","国营或国有控股","P0301"
"10","600552","凯盛科技","凯盛科技股份有限公司","Kaisheng Technology Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","2000-09-30","2002-11-08","2002-11-08","CNY","4.6000","5.6000","CNY","40000","CNY","2002-10-23","1.000","1","A","","2021-08-27","","1","安徽省","340000","蚌埠市","340300","国营或国有控股","P0301"
"10","600553","太行水泥","河北太行水泥股份有限公司","Hebei Taihang Cement Co., Ltd.","0005","工业","C61","非金属矿物制品业","C30","非金属矿物制品业","1993-03-05","2002-08-22","2002-08-22","CNY","4.7300","5.7300","CNY","50000","CNY","2002-08-07","1.000","1","D","","2011-02-18","","1","河北省","130000","邯郸市","130400","国营或国有控股","P0301"
"10","600555","*ST 海创","海航创新股份有限公司","HNA Innovation Co., Ltd.","0003","房地产","J","房地产业","K70","房地产业","1999-01-14","2001-03-28","2001-03-28","CNY","15.4000","16.4000","CNY","81000","CNY","2001-03-09","1.000","1","A","900955","2021-08-27","","1","海南省","460000","三亚市","460200","中外合资","P0303"
"10","600556","天下秀","天下秀数字科技(集团)股份有限公司","GUANGXI FORTUNE TECHNOLOGY CO., LTD.","0002","公用事业","G87","计算机应用服务业","I64","互联网和相关服务","1993-11-28","2001-08-07","2001-08-07","CNY","8.6000","9.6000","CNY","45320","CNY","2001-07-26","1.000","1","A","","2021-08-27","","1","广西壮族自治区","450000","北海市","450500","私营企业","P0306"
"10","600557","康缘药业","江苏康缘药业股份有限公司","Jiangsu Kanion Pharmaceutical Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","1996-05-08","2002-09-18","2002-09-18","CNY","6.0000","7.0000","CNY","40000","CNY","2002-09-05","1.000","1","A","","2021-08-27","","1","江苏省","320000","连云港市","320700","私营企业","P0306"
"10","600558","大西洋","四川大西洋焊接材料股份有限公司","Atlantic China Welding Consumables, Inc.","0005","工业","C69","金属制品业","C33","金属制品业","1999-09-20","2001-02-27","2001-02-27","CNY","6.5000","7.5000","CNY","45000","CNY","2001-02-05","1.000","1","A","","2021-08-27","","1","四川省","510000","自贡市","510300","国营或国有控股","P0301"
"10","600559","老白干酒","河北衡水老白干酒业股份有限公司","Hebei Hengshui Laobaigan Liquor Co., Ltd.","0005","工业","C05","饮料制造业","C15","酒、饮料和精制茶制造业","1999-12-30","2002-10-29","2002-10-29","CNY","3.3600","4.3600","CNY","40000","CNY","2002-10-14","1.000","1","A","","2021-08-27","","1","河北省","130000","衡水市","131100","国营或国有控股","P0301"
"10","600560","金自天正","北京金自天正智能控制股份有限公司","Beijing Aritime Intelligent Control Co., Ltd.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","1999-12-28","2002-09-19","2002-09-19","CNY","8.0000","9.0000","CNY","30000","CNY","2002-09-04","1.000","1","A","","2021-08-27","","1","北京市","110000","北京市","110000","国营或国有控股","P0301"
"10","600561","江西长运","江西长运股份有限公司","Jiangxi Changyun Co., Ltd.","0002","公用事业","F03","公路运输业","G54","道路运输业","1993-04-03","2002-07-16","2002-07-16","CNY","3.7800","4.7800","CNY","30000","CNY","2002-07-01","1.000","1","A","","2021-08-27","","1","江西省","360000","南昌市","360100","国营或国有控股","P0301"
"10","600562","国睿科技","国睿科技股份有限公司","GLARUN Technology Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","1994-06-28","2003-01-28","2003-01-28","CNY","6.2000","7.2000","CNY","30000","CNY","2003-01-13","1.000","1","A","","2021-08-27","","1","江苏省","320000","南京市","320100","国营或国有控股","P0301"
"10","600563","法拉电子","厦门法拉电子股份有限公司","Xiamen Faratronic Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","1998-12-12","2002-12-10","2002-12-10","CNY","7.0400","8.0400","CNY","50000","CNY","2002-11-25","1.000","1","A","","2021-08-27","","1","福建省","350000","厦门市","350200","私营企业","P0306"
"10","600565","迪马股份","重庆市迪马实业股份有限公司","Chongqing Dima Industry Co., Ltd.","0003","房地产","J","房地产业","K70","房地产业","2000-08-18","2002-07-23","2002-07-23","CNY","14.8000","15.8000","CNY","20000","CNY","2002-07-10","1.000","1","A","","2021-08-27","","1","重庆市","500000","重庆市","500000","外商独资","P0304"
"10","600566","济川药业","湖北济川药业股份有限公司","Hubei Jumpcan Pharmaceutical Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","1997-01-22","2001-08-22","2001-08-22","CNY","6.8000","7.8000","CNY","44000","CNY","2001-08-01","1.000","1","A","","2021-08-27","","1","湖北省","420000","荆州市","421000","私营企业","P0306"
"10","600567","山鹰国际","山鹰国际控股股份公司","Shanying International Holdings Co., Ltd.","0005","工业","C31","造纸及纸制品业","C22","造纸及纸制品业","1999-10-20","2001-12-18","2001-12-18","CNY","2.0600","3.0600","CNY","60000","CNY","2001-11-22","1.000","1","A","","2021-08-27","","1","安徽省","340000","马鞍山市","340500","国营或国有控股","P0301"
"10","600568","ST 中珠","中珠医疗控股股份有限公司","Zhongzhu Healthcare Holding Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","1994-06-27","2001-05-18","2001-05-18","CNY","8.7000","9.7000","CNY","35000","CNY","2001-04-23","1.000","1","A","","2021-08-27","","1","湖北省","420000","潜江市","429005","私营企业","P0306"
"10","600569","安阳钢铁","安阳钢铁股份有限公司","Anyang Iron & Steel Inc.","0005","工业","C65","黑色金属冶炼及压延加工业","C31","黑色金属冶炼及压延加工业","1993-11-15","2001-08-20","2001-08-20","CNY","5.8000","6.8000","CNY","275000","CNY","2001-08-01","1.000","1","A","","2021-08-27","","1","河南省","410000","安阳市","410500","国营或国有控股","P0301"
"10","600570","恒生电子","恒生电子股份有限公司","Hundsun Technologies Inc.","0002","公用事业","G87","计算机应用服务业","I65","软件和信息技术服务业","2000-12-13","2003-12-16","2003-12-16","CNY","14.5300","15.5300","CNY","17000","CNY","2003-12-01","1.000","1","A","","2021-08-27","","1","浙江省","330000","杭州市","330100","私营企业","P0306"
"10","600571","信雅达","信雅达科技股份有限公司","SUNYARD TECHNOLOGY CO., LTD","0002","公用事业","G87","计算机应用服务业","I65","软件和信息技术服务业","2000-11-20","2002-11-01","2002-11-01","CNY","12.8700","13.8700","CNY","18000","CNY","2002-10-17","1.000","1","A","","2021-08-27","","1","浙江省","330000","杭州市","330100","私营企业","P0306"
"10","600572","康恩贝","浙江康恩贝制药股份有限公司","Zhejiang Conba Pharmaceutical Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","1993-01-09","2004-04-12","2004-04-12","CNY","7.2500","8.2500","CNY","40000","CNY","2004-03-29","1.000","1","A","","2021-08-27","","1","浙江省","330000","金华市","330700","私营企业","P0306"
"10","600573","惠泉啤酒","福建省燕京惠泉啤酒股份有限公司","Fujian Yanjing Huiquan Brewery Co., Ltd.","0005","工业","C05","饮料制造业","C15","酒、饮料和精制茶制造业","1997-02-04","2003-02-26","2003-02-26","CNY","6.4400","7.4400","CNY","63000","CNY","2003-02-11","1.000","1","A","","2021-08-27","","1","福建省","350000","泉州市","350500","国营或国有控股","P0301"
"10","600575","淮河能源","淮河能源(集团)股份有限公司","Huaihe Energy (Group) Co.,Ltd","0002","公用事业","F07","水上运输业","G55","水上运输业","2000-11-29","2003-03-28","2003-03-28","CNY","6.0800","7.0800","CNY","45000","CNY","2003-03-13","1.000","1","A","","2021-08-27","","1","安徽省","340000","芜湖市","340200","私营企业","P0306"
"10","600576","祥源文化","浙江祥源文化股份有限公司","Zhejiang Sunriver Culture Co., Ltd.","0002","公用事业","L15","艺术业","R87","文化艺术业","1992-09-24","2003-02-20","2003-02-20","CNY","5.2800","6.2800","CNY","60000","CNY","2003-01-27","1.000","1","A","","2021-08-27","","1","浙江省","330000","杭州市","330100","私营企业","P0306"
"10","600577","精达股份","铜陵精达特种电磁线股份有限公司","Tongling Jingda Special Magnet Wire Co, Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","2000-07-12","2002-09-11","2002-09-11","CNY","8.9000","9.9000","CNY","20000","CNY","2002-08-28","1.000","1","A","","2021-08-27","","1","安徽省","340000","铜陵市","340700","私营企业","P0306"
"10","600578","京能电力","北京京能电力股份有限公司","Beijing Jingneng Power Co., Ltd.","0005","工业","D01","电力、蒸汽、热水的生产和供应业","D44","电力、热力生产和供应业","2000-03-10","2002-05-10","2002-05-10","CNY","4.0000","5.0000","CNY","100000","CNY","2002-04-19","1.000","1","A","","2021-08-27","","1","北京市","110000","北京市","110000","国营或国有控股","P0301"
"10","600579","克劳斯","克劳斯玛菲股份有限公司","KraussMaffei Company Limited.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","1999-06-30","2002-08-09","2002-08-09","CNY","4.0000","5.0000","CNY","60000","CNY","2002-07-25","1.000","1","A","","2021-08-27","","1","山东省","370000","青岛市","370200","国营或国有控股","P0301"
"10","600580","卧龙电驱","卧龙电气驱动集团股份有限公司","Wolong Electric Group Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1998-10-21","2002-06-06","2002-06-06","CNY","7.2800","8.2800","CNY","35000","CNY","2002-05-23","1.000","1","A","","2021-08-27","","1","浙江省","330000","绍兴市","330600","私营企业","P0306"
"10","600581","八一钢铁","新疆八一钢铁股份有限公司","Xinjiang Bayi Iron & Steel Co., Ltd.","0005","工业","C65","黑色金属冶炼及压延加工业","C31","黑色金属冶炼及压延加工业","2000-07-27","2002-08-16","2002-08-16","CNY","6.3800","7.3800","CNY","130000","CNY","2002-08-01","1.000","1","A","","2021-08-27","","1","新疆维吾尔自治区","650000","乌鲁木齐市","650100","国营或国有控股","P0301"
"10","600582","天地科技","天地科技股份有限公司","Tiandi Science & Technology Co., Ltd.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","2000-03-24","2002-05-15","2002-05-15","CNY","11.4800","12.4800","CNY","25000","CNY","2002-04-23","1.000","1","A","","2021-08-27","","1","北京市","110000","北京市","110000","国营或国有控股","P0301"
"10","600583","海油工程","海洋石油工程股份有限公司","Offshore Oil Engineering Co., Ltd.","0005","工业","B50","采掘服务业","B11","开采辅助活动","2000-04-20","2002-02-05","2002-02-05","CNY","8.6000","9.6000","CNY","80000","CNY","2002-01-21","1.000","1","A","","2021-08-27","","1","天津市","120000","天津市","120000","国营或国有控股","P0301"
"10","600584","长电科技","江苏长电科技股份有限公司","Jiangsu Changjiang Electronics Technology Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","2000-12-12","2003-06-03","2003-06-03","CNY","6.1900","7.1900","CNY","55000","CNY","2003-05-19","1.000","1","A","","2021-08-27","","1","江苏省","320000","无锡市","320200","私营企业","P0306"
"10","600585","海螺水泥","安徽海螺水泥股份有限公司","Anhui Conch Cement Company Limited","0005","工业","C61","非金属矿物制品业","C30","非金属矿物制品业","1997-09-01","2002-02-07","2002-02-07","CNY","3.1000","4.1000","CNY","200000","CNY","2002-01-24","1.000","1","A","","2021-08-27","00914","1","安徽省","340000","芜湖市","340200","国营或国有控股","P0301"
"10","600586","金晶科技","山东金晶科技股份有限公司","Shandong Jinjing Science & Technology Stock Co., Ltd.","0005","工业","C61","非金属矿物制品业","C30","非金属矿物制品业","1999-12-31","2002-08-15","2002-08-15","CNY","8.5800","9.5800","CNY","35000","CNY","2002-07-31","1.000","1","A","","2021-08-27","","1","山东省","370000","淄博市","370300","私营企业","P0306"
"10","600587","新华医疗","山东新华医疗器械股份有限公司","Shinva Medical Instrument Co., Ltd.","0005","工业","C73","专用设备制造业","C35","专用设备制造业","1993-04-18","2002-09-27","2002-09-27","CNY","8.2000","9.2000","CNY","21000","CNY","2002-09-12","1.000","1","A","","2021-08-27","","1","山东省","370000","淄博市","370300","国营或国有控股","P0301"
"10","600588","用友网络","用友网络科技股份有限公司","Yonyou Network Technology Co., Ltd.","0002","公用事业","G87","计算机应用服务业","I65","软件和信息技术服务业","1999-12-06","2001-05-18","2001-05-18","CNY","35.6800","36.6800","CNY","25000","CNY","2001-04-23","1.000","1","A","","2021-08-27","","1","北京市","110000","北京市","110000","私营企业","P0306"
"10","600589","ST 榕泰","广东榕泰实业股份有限公司","Guangdong Rongtai Industry Co., Ltd.","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","1997-12-25","2001-06-12","2001-06-12","CNY","8.9000","9.9000","CNY","40000","CNY","2001-05-28","1.000","1","A","","2021-08-27","","1","广东省","440000","揭阳市","445200","私营企业","P0306"
"10","600590","泰豪科技","泰豪科技股份有限公司","Tellhow Sci-Tech Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1996-03-20","2002-07-03","2002-07-03","CNY","3.7600","4.7600","CNY","40000","CNY","2002-06-19","1.000","1","A","","2021-08-27","","1","江西省","360000","南昌市","360100","私营企业","P0306"
"10","600591","*ST 上航","上海航空股份有限公司","Shanghai Airlines Co., Ltd.","0002","公用事业","F09","航空运输业","G56","航空运输业","2000-11-01","2002-10-11","2002-10-11","CNY","4.3300","5.3300","CNY","200000","CNY","2002-09-19","1.000","1","D","","2010-01-25","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600592","龙溪股份","福建龙溪轴承(集团)股份有限公司","Fujian Longxi Bearing (Group) Corporation Limited","0005","工业","C71","普通机械制造业","C34","通用设备制造业","1997-12-24","2002-08-05","2002-08-05","CNY","5.0000","6.0000","CNY","50000","CNY","2002-07-22","1.000","1","A","","2021-08-27","","1","福建省","350000","漳州市","350600","国营或国有控股","P0301"
"10","600593","*ST 圣亚","大连圣亚旅游控股股份有限公司","Dalian Sunasia Tourism Holding Co., Ltd.","0002","公用事业","K01","公共设施服务业","N78","公共设施管理业","1993-12-31","2002-07-11","2002-07-11","CNY","6.7100","7.7100","CNY","32000","CNY","2002-06-26","1.000","1","A","","2021-08-27","","1","辽宁省","210000","大连市","210200","私营企业","P0306"
"10","600594","益佰制药","贵州益佰制药股份有限公司","Guizhou Yibai Pharmaceutical Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","2000-11-28","2004-03-23","2004-03-23","CNY","13.4000","14.4000","CNY","20000","CNY","2004-03-08","1.000","1","A","","2021-08-27","","1","贵州省","520000","贵阳市","520100","私营企业","P0306"
"10","600595","*ST 中孚","河南中孚实业股份有限公司","Henan Zhongfu Industrial Co., Ltd.","0005","工业","C67","有色金属冶炼及压延加工业","C32","有色金属冶炼及压延加工业","1993-12-10","2002-06-26","2002-06-26","CNY","7.3000","8.3000","CNY","50000","CNY","2002-06-12","1.000","1","A","","2021-08-27","","1","河南省","410000","郑州市","410100","中外合资","P0303"
"10","600596","新安股份","浙江新安化工集团股份有限公司","Zhejiang Xinan Chemical Industrial Group Co., Ltd.","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","1993-05-12","2001-09-06","2001-09-06","CNY","6.3000","7.3000","CNY","44000","CNY","2001-08-06","1.000","1","A","","2021-08-27","","1","浙江省","330000","杭州市","330100","集体企业","P0305"
"10","600597","光明乳业","光明乳业股份有限公司","Bright Dairy & Food Co., Ltd.","0005","工业","C03","食品制造业","C14","食品制造业","1996-10-07","2002-08-28","2002-08-28","CNY","5.5000","6.5000","CNY","150000","CNY","2002-08-14","1.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
